Timestamp,current,js_201_out,speed
4472099,-54,0,0
4473097,-54,0,0
4474100,9,0,0
4475101,11,0,0
4476097,9,0,0
4477097,-52,0,0
4478101,-49,0,0
4479100,-52,0,0
4480095,9,0,0
4481102,11,0,0
4482098,9,0,0
4483097,74,0,0
4484102,14,0,0
4485096,11,0,0
4486099,14,0,0
4487117,-52,0,0
4488102,-52,0,0
4489097,72,0,0
4490096,-52,0,0
4491100,-117,0,0
4492099,-52,0,0
4493102,-52,0,0
4494101,-52,0,0
4495100,14,0,0
4496098,11,0,0
4497102,-54,0,0
4498100,77,0,0
4499099,14,0,0
4500095,-49,0,0
4501102,72,0,0
4502098,-52,0,0
4503096,72,0,0
4504100,9,0,0
4505102,11,0,0
4506096,11,0,0
4507102,-54,0,0
4508096,14,0,0
4509118,70,0,0
4510096,9,0,0
4511099,-49,0,0
4512097,-52,0,0
4513100,-112,0,0
4514098,9,0,0
4515096,74,0,0
4516102,11,0,0
4517097,11,0,0
4518095,11,0,0
4519098,11,0,0
4520096,11,0,0
4521164,11,0,0
4522100,11,0,0
4523097,74,0,0
4524095,74,0,0
4525101,11,0,0
4526099,11,0,0
4527102,137,0,0
4528100,137,0,0
4529095,9,0,0
4530101,9,0,0
4531096,14,0,-3
4532102,77,51.3,-3
4533100,9,51.3,-3
4534098,77,34.5,-3
4535095,14,34.5,0
4536101,74,-16.8,0
4537096,-49,-16.8,0
4538102,11,0,0
4539098,74,0,0
4540096,74,0,0
4541099,-54,0,0
4542098,-56,0,0
4543101,-115,0,0
4544101,11,0,0
4545095,11,0,0
4546099,-54,0,0
4547098,9,0,0
4548101,9,0,0
4549100,77,0,0
4550096,-54,0,0
4551102,11,0,0
4552098,11,0,0
4553097,77,0,0
4554102,74,0,0
4555101,11,0,0
4556101,74,0,0
4557097,11,0,0
4558096,15,0,0
4559099,-304,0,0
4560098,11,0,0
4561101,7,0,0
4562119,9,0,0
4563095,9,0,0
4564099,11,0,0
4565100,-54,0,0
4566096,11,0,0
4567101,9,0,0
4568100,74,0,0
4569097,-52,0,0
4570096,77,0,0
4571099,72,0,0
4572097,11,0,0
4573099,11,0,0
4574096,9,0,0
4575102,11,0,0
4576100,72,0,0
4577095,11,0,0
4578100,9,0,0
4579099,9,0,0
4580101,-52,0,0
4581100,11,0,0
4582102,11,0,0
4583101,9,0,0
4584096,74,0,0
4585097,11,0,0
4586099,11,0,0
4587098,74,0,0
4588100,74,0,0
4589160,11,0,0
4590095,11,0,0
4591098,-54,0,0
4592096,-54,0,0
4593098,9,0,0
4594096,9,0,0
4595102,9,0,0
4596100,9,0,0
4597097,-52,0,0
4598095,-52,0,0
4599098,74,0,0
4600120,9,0,0
4601097,9,0,0
4602100,74,0,0
4603098,-54,0,0
4604101,-52,0,0
4605102,-54,0,0
4606097,-52,0,0
4607097,9,0,0
4608101,-52,0,0
4609100,-52,0,0
4610095,9,0,0
4611102,-54,0,0
4612134,11,0,0
4613102,11,0,0
4614098,-52,0,0
4615100,11,0,0
4616095,11,0,0
4617102,-52,0,0
4618098,-52,0,0
4619097,11,0,0
4620102,9,0,0
4621101,-117,0,0
4622096,9,0,0
4623101,11,0,0
4624100,74,0,0
4625098,-52,0,0
4626097,11,0,0
4627100,9,0,0
4628099,14,0,0
4629095,-112,0,0
4630102,9,0,0
4631098,9,0,0
4632096,-56,0,0
4633100,9,0,0
4634096,9,0,0
4635098,-54,0,0
4636101,14,0,0
4637099,11,0,0
4638101,11,0,0
4639099,-54,0,0
4640102,14,0,0
4641100,74,0,0
4642095,11,0,0
4643101,72,0,0
4644109,-52,0,0
4645097,11,0,0
4646099,11,0,0
4647097,72,0,0
4648100,77,0,0
4649098,74,0,0
4650101,-52,0,0
4651099,14,0,0
4652102,72,0,0
4653100,9,0,0
4654097,9,0,0
4655100,-56,0,0
4656098,-56,0,0
4657100,9,0,0
4658095,9,0,0
4659102,-54,0,0
4660097,-54,0,0
4661095,11,0,0
4662098,11,0,0
4663096,7,0,0
4664098,7,0,0
4665100,11,0,0
4666099,11,0,0
4667102,-49,0,0
4668100,-49,0,0
4669095,-54,0,0
4670101,-54,0,0
4671096,11,0,0
4672095,11,0,0
4673098,9,0,0
4674097,9,0,0
4675096,-52,0,0
4676102,-52,0,0
4677102,9,0,0
4678098,9,0,0
4679096,11,0,0
4680100,72,0,0
4681100,11,0,0
4682096,11,0,0
4683095,11,0,0
4684098,-54,0,0
4685100,7,0,0
4686096,72,0,0
4687102,-52,0,0
4688114,-54,0,0
4689100,74,0,0
4690095,-52,0,0
4691102,-52,0,0
4692098,11,0,0
4693097,11,0,0
4694100,77,0,0
4695102,9,0,0
4696098,-52,0,0
4697096,14,0,0
4698096,11,0,0
4699096,-49,0,0
4700099,11,0,0
4701098,-54,0,0
4702101,14,0,0
4703099,-52,0,0
4704101,-54,0,0
4705102,-54,0,0
4706097,11,0,0
4707095,9,0,0
4708098,11,0,0
4709124,9,0,0
4710101,11,0,0
4711096,11,0,0
4712102,-52,0,0
4713097,72,0,0
4714095,-54,0,0
4715101,-49,0,0
4716099,11,0,0
4717102,7,0,0
4718100,-52,0,0
4719095,11,0,0
4720104,9,0,0
4721102,11,0,0
4722097,14,0,0
4723095,14,0,0
4724098,11,0,0
4725099,9,0,0
4726102,9,0,0
4727100,11,0,0
4728095,11,0,0
4729101,-52,0,0
4730096,-52,0,0
4731095,9,0,0
4732098,9,0,0
4733096,11,0,0
4734098,72,0,0
4735099,11,0,0
4736102,9,0,0
4737100,72,0,0
4738096,72,0,0
4739095,11,0,0
4740099,11,0,0
4741095,11,0,0
4742102,11,0,0
4743098,74,0,0
4744097,74,0,0
4745095,9,0,0
4746102,9,0,0
4747098,11,0,0
4748096,11,0,0
4749100,14,0,0
4750098,-54,0,0
4751102,-54,0,0
4752098,-52,0,0
4753097,-52,0,0
4754100,9,0,0
4755102,9,0,0
4756098,-52,0,0
4757096,9,0,0
4758098,9,0,0
4759097,14,0,0
4760102,-54,51.3,-3
4761101,11,51.3,-3
4762096,11,34.5,-3
4763095,-54,34.5,-3
4764102,77,34.5,-3
4765100,9,34.5,0
4766099,74,-16.8,0
4767095,72,-16.8,0
4768101,11,0,0
4769087,-52,0,0
4770097,11,0,0
4771096,72,0,0
4772098,11,0,0
4773096,9,0,0
4774123,9,0,0
4775102,-52,0,0
4776097,72,0,0
4777095,14,0,0
4778098,14,0,0
4779096,9,0,0
4780099,-54,0,0
4781097,14,0,0
4782100,9,0,0
4783098,11,0,0
4784101,11,0,0
4785134,-52,0,0
4786101,-54,0,0
4787096,9,0,0
4788102,11,0,-3
4789097,-54,0,-5
4790097,11,85.5,-3
4791100,74,85.5,-3
4792098,9,23.3,-3
4793101,72,23.3,0
4794099,74,-16.8,0
4795097,13,-16.8,0
4796123,13,0,0
4797099,11,0,0
4798102,11,0,0
4799100,11,0,0
4800095,11,0,0
4801101,11,0,0
4802096,11,0,0
4803095,11,0,0
4804099,-52,0,0
4805100,9,0,0
4806096,11,0,0
4807162,11,0,0
4808102,11,0,0
4809098,-52,0,0
4810096,-117,0,0
4811100,11,0,0
4812099,72,0,0
4813095,-117,0,0
4814102,9,0,0
4815100,11,0,0
4816099,11,0,0
4817095,-178,0,0
4818102,7,0,0
4819101,-49,0,0
4820102,-54,0,0
4821098,-52,0,0
4822096,11,0,0
4823100,-54,0,0
4824100,74,0,0
4825098,9,0,0
4826097,14,0,0
4827101,14,0,0
4828100,72,0,0
4829095,74,0,0
4830111,11,0,0
4831095,72,0,0
4832098,11,0,0
4833097,11,0,0
4834099,72,0,0
4835100,11,0,0
4836095,9,0,0
4837101,74,0,0
4838096,-52,0,0
4839102,11,0,0
4840097,-52,0,0
4841107,9,0,0
4842098,9,0,0
4843101,11,0,0
4844099,7,0,0
4845097,9,0,0
4846095,11,0,0
4847098,11,0,0
4848096,11,0,0
4849098,-56,0,0
4850096,-52,0,0
4851099,14,0,0
4852109,9,0,0
4853100,9,0,0
4854102,7,0,0
4855096,11,0,0
4856098,11,0,0
4857096,9,0,0
4858099,14,0,0
4859097,11,0,-3
4860095,11,51.3,-3
4861098,9,51.3,-3
4862096,74,34.5,-3
4863101,11,34.5,0
4864096,-52,-16.8,0
4865097,74,-16.8,0
4866114,74,0,0
4867095,11,0,0
4868106,11,0,0
4869256,11,0,0
4870121,11,0,0
4871096,11,0,0
4872101,11,0,0
4873098,9,0,0
4874101,9,0,0
4875100,13,0,0
4876217,11,0,0
4877121,74,0,0
4878097,74,0,0
4879100,11,0,0
4880101,11,0,0
4881121,-52,0,0
4882121,11,0,0
4883097,9,0,0
4884096,72,0,0
4885125,-52,0,0
4886191,11,0,0
4887097,-52,0,0
4888097,-52,0,0
4889099,-56,0,0
4890101,9,0,0
4891100,9,0,0
4892097,-52,0,0
4893095,74,0,0
4894201,9,0,0
4895196,11,0,0
4896107,11,0,0
4897116,-52,0,0
4898101,-52,0,0
4899097,9,0,0
4900099,72,0,0
4901096,-51,0,0
4902264,11,0,0
4903099,11,0,0
4904101,74,0,0
4905102,76,0,0
4906097,-51,0,0
4907096,74,0,0
4908099,-52,0,0
4909097,-52,0,0
4910099,13,0,0
4911097,76,0,0
4912126,-52,0,0
4913103,11,0,0
4914169,9,0,0
4915127,9,0,0
4916097,11,0,0
4917096,11,0,0
4918171,74,0,0
4919126,9,0,0
4920121,11,0,0
4921123,9,0,0
4922098,11,0,0
4923147,11,0,0
4924209,11,0,0
4925102,11,0,0
4926098,14,0,0
4927124,-54,0,0
4928123,-52,0,0
4929121,-56,0,0
4930127,74,0,0
4931101,-52,0,0
4932123,72,0,0
4933101,-54,0,0
4934170,-49,0,0
4935250,11,0,0
4936101,11,0,0
4937220,11,0,0
4938102,11,0,0
4939182,-52,0,0
4940129,-52,0,0
4941096,11,0,0
4942122,14,0,0
4943097,-52,0,0
4944099,-54,0,0
4945101,-56,0,0
4946123,72,0,0
4947112,11,0,0
4948116,9,0,0
4949099,9,0,0
4950095,11,0,0
4951102,11,0,0
4952098,14,0,0
4953096,-54,0,0
4954100,-52,0,0
4955102,11,0,0
4956098,11,0,0
4957100,-54,0,0
4958101,9,0,0
4959096,-54,0,0
4960095,-115,0,0
4961099,72,0,0
4962097,14,0,0
4963101,-54,0,0
4964101,74,0,0
4965098,11,0,0
4966096,11,0,0
4967098,-52,0,0
4968119,14,0,0
4969095,14,0,0
4970098,-54,0,0
4971096,11,0,0
4972099,-52,0,0
4973097,-52,0,0
4974100,14,0,0
4975101,11,0,0
4976096,-54,0,0
4977102,9,0,0
4978082,-52,0,0
4979096,11,0,0
4980102,11,0,0
4981097,74,0,0
4982095,9,0,0
4983098,11,0,0
4984096,74,0,0
4985101,9,0,0
4986099,11,0,0
4987095,11,0,0
4988101,-52,0,0
4989096,-52,0,0
4990098,11,0,0
4991096,9,0,0
4992099,11,0,0
4993097,-49,0,0
4994100,-54,0,0
4995101,-52,0,0
4996096,11,0,0
4997102,9,0,0
4998097,72,0,0
4999095,-115,0,0
5000098,11,0,0
5001102,74,0,0
5002101,9,0,0
5003097,-54,0,0
5004096,72,0,0
5005102,11,0,0
5006101,-117,0,0
5007096,-52,0,0
5008095,-52,0,0
5009099,74,0,0
5010097,72,0,0
5011101,11,0,0
5012101,11,0,0
5013096,-54,0,0
5014095,9,0,0
5015101,-54,0,0
5016100,72,0,0
5017096,-49,0,0
5018095,-52,0,0
5019099,9,0,0
5020097,-54,0,0
5021101,11,0,0
5022100,74,0,0
5023164,72,0,0
5024296,74,0,0
5025095,11,0,0
5026099,-52,0,0
5027098,11,0,0
5028101,11,0,0
5029102,11,0,0
5030097,-52,0,0
5031102,11,0,0
5032096,-52,0,0
5033102,-52,0,0
5034097,72,0,0
5035095,9,0,0
5036101,11,0,0
5037096,9,0,0
5038102,11,0,0
5039097,14,0,0
5040097,9,0,0
5041100,11,0,0
5042098,74,0,0
5043101,-115,0,0
5044099,11,0,0
5045097,9,0,0
5046104,-52,0,0
5047095,-54,0,0
5048098,74,0,0
5049101,11,0,0
5050099,-54,0,0
5051095,11,0,0
5052101,-54,0,0
5053096,-49,0,0
5054102,74,0,0
5055099,9,0,0
5056097,11,0,0
5057101,9,0,0
5058099,-52,0,0
5059095,70,0,0
5060101,-49,0,0
5061096,11,0,0
5062102,9,0,0
5063097,9,0,0
5064095,11,0,0
5065101,-117,0,0
5066100,77,0,0
5067096,9,0,0
5068102,11,0,0
5069102,74,0,0
5070098,9,0,0
5071096,9,0,0
5072100,9,0,0
5073099,-56,0,0
5074102,-52,0,0
5075097,-52,0,0
5076100,11,0,0
5077099,-49,0,0
5078102,74,0,0
5079101,135,0,0
5080114,14,0,0
5081099,9,0,0
5082102,9,0,0
5083102,-52,0,0
5084097,-52,0,0
5085099,14,0,0
5086095,11,0,0
5087102,-52,0,0
5088098,-52,0,0
5089096,9,0,0
5090100,9,0,0
5091104,11,0,0
5092095,-54,0,0
5093098,11,0,0
5094097,-49,0,0
5095095,74,0,0
5096101,11,0,0
5097095,74,0,0
5098101,14,0,0
5099096,72,0,0
5100102,11,0,0
5101097,-52,0,0
5102127,77,0,0
5103095,9,0,0
5104097,11,0,0
5105098,74,0,0
5106101,9,0,0
5107100,-117,0,-3
5108095,13,51.3,-3
5109101,72,51.3,-3
5110096,74,34.5,-3
5111102,14,34.5,0
5112097,11,-16.8,0
5113097,9,-16.8,0
5114100,11,0,0
5115101,9,0,0
5116096,-52,0,0
5117102,14,0,0
5118097,9,0,0
5119095,72,0,0
5120098,-52,0,0
5121096,-54,0,0
5122098,-52,0,0
5123118,9,0,0
5124102,11,0,0
5125100,74,0,-3
5126098,-52,51.3,-3
5127101,11,51.3,-3
5128099,-52,34.5,-3
5129102,72,34.5,0
5130100,9,-16.8,0
5131096,11,-16.8,0
5132095,-54,0,0
5133099,9,0,0
5134168,14,0,0
5135099,9,0,0
5136095,74,0,0
5137102,74,0,0
5138098,74,0,0
5139097,-52,0,0
5140102,-52,0,0
5141101,77,0,0
5142096,11,0,0
5143095,-52,0,0
5144099,-52,0,0
5145114,14,0,-3
5146099,-54,51.3,-3
5147095,11,51.3,-3
5148102,72,34.5,-3
5149098,134,34.5,0
5150095,134,-16.8,0
5151099,-54,-16.8,0
5152098,11,0,0
5153101,11,0,0
5154100,74,0,0
5155099,7,0,0
5156133,11,0,0
5157100,140,0,0
5158096,9,0,0
5159095,-49,0,0
5160098,11,0,0
5161096,11,0,0
5162098,-52,0,0
5163096,9,0,0
5164098,74,0,0
5165099,-52,0,-3
5166102,-54,51.3,-3
5167100,11,51.3,-3
5168099,11,34.5,-3
5169097,74,34.5,0
5170099,9,-16.8,0
5171098,11,-16.8,0
5172100,-52,0,0
5173098,14,0,0
5174101,74,0,0
5175102,11,0,0
5176097,11,0,0
5177095,72,0,0
5178098,74,0,0
5179101,9,0,0
5180099,11,0,0
5181102,9,0,0
5182100,-52,0,0
5183095,74,0,0
5184083,72,0,0
5185097,-52,0,0
5186095,-51,51.3,-3
5187098,-54,51.3,-3
5188096,9,34.5,-3
5189099,74,34.5,-3
5190122,11,-16.8,0
5191102,-52,-16.8,0
5192098,8,0,0
5193096,72,0,0
5194098,-181,0,0
5195100,-54,0,0
5196095,74,0,0
5197102,74,0,0
5198098,11,0,0
5199096,11,0,0
5200100,11,0,0
5201122,77,0,0
5202097,9,0,0
5203101,-52,0,0
5204100,-52,0,0
5205098,74,0,0
5206097,137,0,0
5207100,72,0,0
5208099,11,0,0
5209095,-54,0,0
5210102,-117,0,0
5211098,9,0,0
5212108,-52,0,0
5213099,77,0,0
5214095,-54,0,0
5215097,11,0,0
5216100,11,0,0
5217099,72,0,0
5218095,72,0,0
5219102,74,0,0
5220098,74,0,0
5221097,11,0,0
5222100,-52,0,0
5223117,9,0,0
5224100,9,0,0
5225099,9,0,0
5226097,-54,0,0
5227100,-52,0,0
5228097,-117,0,0
5229099,14,0,0
5230097,11,0,0
5231100,11,0,0
5232098,-54,0,0
5233111,11,0,0
5234095,-54,0,0
5235101,72,0,0
5236099,70,0,0
5237102,14,0,0
5238100,-52,0,0
5239095,-52,0,0
5240101,9,0,0
5241096,9,0,0
5242102,135,0,0
5243097,9,0,0
5244165,72,0,0
5245096,-49,0,0
5246099,-54,0,-3
5247097,-52,0,-3
5248100,11,51.3,-3
5249098,-54,51.3,-3
5250100,11,34.5,0
5251124,76,34.5,0
5252102,11,-16.8,0
5253097,-56,-16.8,0
5254097,13,0,0
5255102,11,0,0
5256100,72,0,0
5257096,9,0,0
5258099,72,0,0
5259097,72,0,0
5260100,72,0,0
5261098,-52,0,0
5262102,11,0,0
5263100,11,0,0
5264096,-54,0,0
5265098,9,0,0
5266101,9,0,0
5267100,11,0,0
5268103,9,0,0
5269102,9,0,0
5270098,-52,0,0
5271096,72,0,0
5272100,11,0,0
5273100,-56,0,0
5274096,-54,0,0
5275098,9,0,0
5276101,9,0,0
5277100,72,0,0
5278096,11,0,0
5279120,7,0,0
5280101,-52,0,0
5281096,72,0,0
5282095,9,0,0
5283099,11,0,0
5284098,70,0,0
5285096,11,0,0
5286095,-52,0,0
5287099,74,0,0
5288097,74,0,0
5289101,-52,0,0
5290100,-52,0,0
5291098,-52,0,0
5292096,-52,0,0
5293098,9,0,0
5294096,9,0,0
5295101,-115,0,0
5296099,-115,0,0
5297102,-52,0,0
5298100,-54,0,0
5299097,11,0,0
5300095,9,0,0
5301098,-52,0,0
5302096,11,0,0
5303102,11,0,0
5304097,72,0,0
5305098,-54,0,0
5306100,9,0,0
5307099,11,0,0
5308101,-52,0,0
5309099,-56,0,0
5310102,-54,0,0
5311100,11,0,0
5312095,14,0,0
5313096,-54,0,0
5314095,-52,0,0
5315101,9,0,0
5316099,11,0,0
5317102,7,0,0
5318100,11,0,0
5319095,74,0,0
5320101,74,0,0
5321096,11,0,0
5322102,11,0,0
5323097,11,0,0
5324198,72,0,0
5325098,11,0,0
5326100,9,0,0
5327099,9,0,0
5328102,9,51.3,-3
5329101,76,51.3,-3
5330097,-52,34.5,-3
5331097,8,34.5,-3
5332101,72,-16.8,0
5333100,-52,-16.8,0
5334097,-52,0,0
5335123,13,0,0
5336100,-51,0,0
5337096,11,0,0
5338102,74,0,0
5339098,9,0,0
5340097,13,0,0
5341101,11,0,0
5342099,9,0,0
5343095,9,0,0
5344102,8,0,0
5345100,9,0,0
5346100,74,0,0
5347100,9,0,0
5348095,9,0,0
5349102,11,0,0
5350098,13,0,0
5351096,-54,0,0
5352100,11,0,0
5353097,-51,0,0
5354100,9,0,0
5355098,11,0,0
5356097,9,0,0
5357097,76,0,0
5358099,76,0,0
5359096,-52,0,0
5360099,-52,0,0
5361097,11,0,0
5362099,11,0,0
5363098,-54,0,0
5364101,11,0,0
5365102,-54,0,0
5366097,9,0,0
5367095,9,0,0
5368102,72,0,0
5369100,11,0,0
5370097,11,0,0
5371095,-54,0,0
5372098,76,0,0
5373096,13,0,0
5374099,-52,0,0
5375100,-54,0,0
5376095,9,0,0
5377101,76,0,0
5378096,9,0,0
5379115,9,0,0
5380100,9,0,0
5381102,11,0,0
5382101,11,0,0
5383096,11,0,0
5384102,11,0,0
5385100,74,0,0
5386098,11,0,0
5387101,11,0,0
5388087,11,0,0
5389100,72,0,0
5390101,72,0,0
5391095,74,0,0
5392098,76,0,0
5393096,-52,0,0
5394100,138,0,0
5395096,11,0,0
5396099,11,0,0
5397098,-54,0,0
5398101,-52,0,0
5399100,74,0,0
5400096,9,0,0
5401098,11,0,0
5402097,-52,0,0
5403102,11,0,0
5404101,11,0,0
5405099,11,0,0
5406098,74,0,0
5407102,-52,0,0
5408101,9,0,0
5409096,11,0,0
5410095,11,0,0
5411097,72,0,0
5412097,11,0,0
5413100,72,0,0
5414099,9,0,0
5415098,9,0,0
5416096,72,0,0
5417100,72,0,0
5418099,11,0,0
5419095,-52,0,0
5420102,8,0,0
5421098,11,0,0
5422108,9,0,0
5423099,9,0,0
5424102,-52,0,0
5425102,134,0,0
5426097,9,0,0
5427095,-51,0,0
5428098,-52,0,0
5429096,76,0,0
5430099,-52,0,0
5431096,-52,0,0
5432099,-52,0,0
5433115,-52,0,0
5434099,11,0,0
5435098,9,0,0
5436096,-52,0,0
5437098,-52,0,0
5438096,13,0,0
5439099,199,0,0
5440097,-52,0,0
5441100,11,0,0
5442098,11,0,0
5443101,11,0,0
5444142,9,0,0
5445097,-119,0,0
5446099,9,0,0
5447097,74,0,0
5448100,74,0,0
5449098,11,0,0
5450101,11,0,0
5451099,74,0,0
5452102,74,0,0
5453100,9,0,0
5454097,13,0,0
5455097,-54,0,0
5456097,-51,0,0
5457095,11,0,0
5458098,8,0,0
5459097,76,0,0
5460095,11,0,0
5461099,-52,0,0
5462097,11,0,0
5463101,13,0,0
5464098,9,0,0
5465098,11,0,0
5466102,-52,0,0
5467099,-54,0,0
5468121,11,0,0
5469099,-242,0,0
5470099,-51,0,0
5471099,9,0,0
5472099,-54,0,0
5473096,11,0,0
5474119,-51,0,0
5475095,-54,0,0
5476100,13,0,0
5477097,9,0,0
5478099,11,0,0
5479230,-54,0,0
5480181,74,0,0
5481173,74,0,0
5482179,-117,0,0
5483132,9,0,0
5484097,9,0,0
5485096,-51,0,-3
5486100,74,51.3,-3
5487144,74,51.3,-3
5488102,11,34.5,-3
5489096,9,34.5,0
5490119,9,-16.8,0
5491100,74,-16.8,0
5492100,11,0,0
5493124,-52,0,0
5494098,11,0,0
5495215,11,0,0
5496198,72,0,0
5497101,72,0,0
5498110,74,0,0
5499098,11,0,0
5500101,9,0,0
5501125,11,0,0
5502101,-54,0,0
5503236,11,0,0
5504248,-54,0,0
5505187,-52,0,0
5506095,-52,0,0
5507097,11,0,0
5508221,11,0,0
5509120,72,0,0
5510100,72,0,0
5511117,11,0,0
5512191,74,0,0
5513159,-54,0,0
5514105,-54,0,0
5515099,-54,0,0
5516096,-54,0,0
5517098,72,0,-3
5518101,72,51.3,-3
5519096,11,51.3,-3
5520095,11,34.5,-3
5521101,9,34.5,-3
5522096,11,34.5,0
5523099,72,34.5,0
5524099,72,-16.8,0
5525097,-54,-16.8,0
5526098,11,0,0
5527096,11,0,0
5528183,72,0,0
5529121,74,0,0
5530096,11,0,0
5531121,11,0,0
5532120,-52,0,0
5533127,11,0,0
5534097,74,0,0
5535122,-54,0,0
5536125,14,0,0
5537102,9,0,0
5538159,11,0,0
5539097,-54,0,0
5540101,77,0,0
5541100,14,0,0
5542100,14,0,0
5543123,74,0,0
5544097,-56,0,0
5545101,-49,0,0
5546100,11,0,0
5547097,11,0,0
5548101,11,0,0
5549100,-117,0,0
5550095,14,0,0
5551102,74,0,0
5552098,-52,0,0
5553096,-49,0,0
5554100,9,0,0
5555101,9,0,0
5556095,-52,0,0
5557101,11,0,0
5558101,9,0,0
5559099,-54,0,0
5560102,9,0,0
5561100,74,0,0
5562097,11,0,0
5563095,14,0,0
5564098,-52,0,0
5565099,11,0,0
5566102,74,0,0
5567100,74,0,0
5568095,11,0,0
5569095,9,0,0
5570098,9,0,0
5571096,9,0,0
5572099,9,0,0
5573096,9,0,0
5574099,9,0,0
5575100,11,0,-3
5576097,-54,51.3,-3
5577095,138,51.3,-3
5578098,13,34.5,-3
5579096,72,34.5,0
5580098,11,-16.8,0
5581101,11,-16.8,0
5582099,11,0,0
5583102,14,0,0
5584100,14,0,0
5585099,11,0,0
5586097,11,0,0
5587102,77,0,0
5588100,9,0,0
5589095,-115,0,0
5590102,-54,0,0
5591212,14,0,0
5592102,-52,0,0
5593098,9,0,0
5594096,14,0,0
5595095,11,0,0
5596102,-54,0,0
5597098,-52,0,0
5598096,11,0,0
5599100,74,0,0
5600099,11,0,0
5601102,-52,0,0
5602100,9,0,0
5603099,11,0,0
5604095,74,0,0
5605097,-54,0,0
5606100,11,0,0
5607099,-247,0,0
5608095,9,0,0
5609102,-52,0,0
5610098,-115,0,0
5611097,11,0,0
5612100,-52,0,0
5613102,11,0,0
5614101,-52,0,0
5615100,-49,0,0
5616099,9,0,0
5617095,72,0,0
5618101,11,0,0
5619098,11,0,0
5620095,72,0,0
5621097,-54,0,0
5622095,9,0,0
5623214,11,0,0
5624096,9,0,0
5625102,74,0,0
5626101,11,0,0
5627097,9,0,0
5628095,-54,0,0
5629097,11,0,0
5630096,9,0,0
5631098,74,0,0
5632096,9,0,0
5633099,11,0,0
5634097,-54,0,0
5635098,11,0,0
5636096,74,0,0
5637099,9,0,0
5638096,11,0,0
5639099,77,0,0
5640097,77,0,0
5641100,-49,0,0
5642098,-49,0,0
5643101,-54,0,-3
5644099,-54,51.3,-3
5645097,9,51.3,-3
5646114,9,34.5,-3
5647100,72,34.5,0
5648095,72,-16.8,0
5649101,9,-16.8,0
5650096,9,0,0
5651102,11,0,0
5652097,11,0,0
5653097,9,0,0
5654100,-51,0,0
5655101,-56,0,0
5656097,-52,0,0
5657098,11,0,0
5658102,8,0,0
5659101,13,0,0
5660097,11,0,0
5661097,72,0,0
5662101,13,0,0
5663100,11,0,0
5664095,9,0,0
5665097,-52,0,0
5666100,74,0,0
5667100,74,0,0
5668122,11,0,0
5669097,74,0,0
5670101,11,0,0
5671100,9,0,0
5672097,-52,0,0
5673095,-54,0,0
5674099,74,0,0
5675101,-115,0,0
5676097,9,0,0
5677097,-54,0,0
5678100,-52,0,0
5679102,74,0,0
5680102,72,0,0
5681098,-54,0,0
5682096,8,0,0
5683100,11,0,0
5684099,11,0,0
5685098,-52,0,0
5686095,74,0,0
5687097,-54,0,0
5688095,11,0,0
5689098,139,0,0
5690106,9,0,0
5691096,9,0,0
5692099,-52,0,0
5693097,-54,0,0
5694100,11,0,0
5695101,11,0,0
5696096,-54,0,0
5697102,11,0,0
5698097,9,0,0
5699095,9,0,0
5700095,11,0,0
5701098,72,0,0
5702096,9,0,0
5703098,9,0,0
5704096,72,0,0
5705102,9,0,0
5706100,135,0,0
5707095,11,0,0
5708101,74,0,0
5709096,11,0,0
5710102,-54,0,0
5711096,-52,0,0
5712102,-52,0,0
5713097,11,0,0
5714095,11,0,0
5715101,11,0,0
5716099,11,0,0
5717102,72,0,0
5718100,-54,0,0
5719095,8,0,0
5720101,-54,0,0
5721108,8,0,0
5722102,74,0,0
5723098,9,0,0
5724096,76,0,0
5725095,-52,0,0
5726101,-54,0,0
5727097,-117,0,0
5728096,9,0,0
5729099,13,0,0
5730098,9,0,0
5731102,9,0,0
5732145,9,0,0
5733097,9,0,0
5734102,72,0,0
5735096,8,0,0
5736099,-115,0,0
5737098,-52,0,0
5738101,-52,0,0
5739101,9,0,0
5740096,74,0,0
5741095,-52,0,0
5742099,-52,0,0
5743097,11,0,0
5744095,11,0,0
5745101,11,0,0
5746100,13,0,0
5747097,-54,0,0
5748100,-54,0,0
5749097,74,0,0
5750095,-52,0,0
5751098,8,0,0
5752095,-54,0,0
5753098,74,0,0
5754096,72,0,0
5755164,9,0,0
5756100,13,0,0
5757095,-117,0,0
5758101,9,0,0
5759096,-431,0,0
5760102,9,0,0
5761097,11,0,0
5762095,11,0,0
5763098,74,0,0
5764096,11,0,0
5765101,11,0,0
5766099,9,0,0
5767098,-52,0,0
5768096,13,0,0
5769098,11,0,0
5770096,9,0,0
5771099,13,0,0
5772097,11,0,0
5773100,13,0,0
5774098,-115,0,0
5775096,11,0,0
5776102,74,0,0
5777097,11,0,0
5778115,13,0,0
5779100,11,0,0
5780095,11,0,0
5781101,-54,0,0
5782096,-54,0,0
5783102,11,0,0
5784097,11,0,0
5785098,-52,0,0
5786101,-52,0,0
5787100,9,0,0
5788096,-54,0,0
5789186,11,0,0
5790099,-115,0,0
5791102,9,0,0
5792101,13,0,0
5793097,11,0,0
5794097,8,0,0
5795096,11,0,0
5796085,9,0,0
5797096,76,0,0
5798095,-52,0,0
5799099,9,0,0
5800097,-51,0,0
5801102,9,0,0
5802101,-52,0,0
5803097,11,0,0
